city,target_datetime,date,time,tier,target,source,value,p10,p90,forecast_taken,hours_ahead,error
Norwich,2026-05-26 19:00:00,2026-05-26,19:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-26 12:00:00,7.0,11.098509067474366
Norwich,2026-05-26 19:00:00,2026-05-26,19:00:00,Efficacy,WindSpeed,MetOffice,6.952366356262208,,,2026-05-26 12:00:00,7.0,3.2508752330017097
Norwich,2026-05-26 19:00:00,2026-05-26,19:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,12.5,,,2026-05-26 12:00:00,7.0,8.798508876739502
Norwich,2026-05-26 19:00:00,2026-05-26,19:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,13.199999809265137,,,2026-05-26 12:00:00,7.0,9.498508686004639
Norwich,2026-05-26 20:00:00,2026-05-26,20:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-26 12:00:00,8.0,9.650099313995362
Norwich,2026-05-26 20:00:00,2026-05-26,20:00:00,Efficacy,WindSpeed,MetOffice,6.904085698608399,,,2026-05-26 12:00:00,8.0,1.754184821868897
Norwich,2026-05-26 20:00:00,2026-05-26,20:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,11.699999809265137,,,2026-05-26 12:00:00,8.0,6.550098932525635
Norwich,2026-05-26 20:00:00,2026-05-26,20:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,11.899999618530273,,,2026-05-26 12:00:00,8.0,6.750098741790771
Norwich,2026-05-26 21:00:00,2026-05-26,21:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-26 15:00:00,6.0,10.132902437255858
Norwich,2026-05-26 21:00:00,2026-05-26,21:00:00,Efficacy,WindSpeed,MetOffice,7.225954191650391,,,2026-05-26 15:00:00,6.0,2.5588564381713867
Norwich,2026-05-26 22:00:00,2026-05-26,22:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-26 15:00:00,7.0,8.201689944213868
Norwich,2026-05-26 22:00:00,2026-05-26,22:00:00,Efficacy,WindSpeed,MetOffice,6.550030356262208,,,2026-05-26 15:00:00,7.0,-0.04827989025878843
Norwich,2026-05-26 23:00:00,2026-05-26,23:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-26 17:00:00,6.0,6.401689753479004
Norwich,2026-05-26 23:00:00,2026-05-26,23:00:00,Efficacy,WindSpeed,MetOffice,8.609990246520997,,,2026-05-26 17:00:00,6.0,2.011680000000001
Norwich,2026-05-26 23:00:00,2026-05-26,23:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,12.800000190734863,,,2026-05-26 17:00:00,6.0,6.201689944213867
Norwich,2026-05-26 23:00:00,2026-05-26,23:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,15.300000190734863,,,2026-05-26 17:00:00,6.0,8.701689944213868
Norwich,2026-05-27 00:00:00,2026-05-27,00:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-26 18:00:00,6.0,8.4938368767395
Norwich,2026-05-27 00:00:00,2026-05-27,00:00:00,Efficacy,WindSpeed,MetOffice,7.048926904174805,,,2026-05-26 18:00:00,6.0,2.5427637809143064
Norwich,2026-05-27 00:00:00,2026-05-27,00:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.300000190734863,,,2026-05-26 18:00:00,6.0,10.793837067474364
Norwich,2026-05-27 00:00:00,2026-05-27,00:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.700000762939453,,,2026-05-26 18:00:00,6.0,12.193837639678954
Norwich,2026-05-27 01:00:00,2026-05-27,01:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-26 19:00:00,6.0,7.045427123260498
Norwich,2026-05-27 01:00:00,2026-05-27,01:00:00,Efficacy,WindSpeed,MetOffice,6.743151452087403,,,2026-05-26 19:00:00,6.0,0.7885785753479011
Norwich,2026-05-27 01:00:00,2026-05-27,01:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.100000381469727,,,2026-05-26 19:00:00,6.0,9.145427504730225
Norwich,2026-05-27 01:00:00,2026-05-27,01:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,15.600000381469727,,,2026-05-26 19:00:00,6.0,9.645427504730225
Norwich,2026-05-27 02:00:00,2026-05-27,02:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-26 20:00:00,6.0,6.723558246520995
Norwich,2026-05-27 02:00:00,2026-05-27,02:00:00,Efficacy,WindSpeed,MetOffice,6.662683945129395,,,2026-05-26 20:00:00,6.0,0.38624219165039
Norwich,2026-05-27 02:00:00,2026-05-27,02:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.5,,,2026-05-26 20:00:00,6.0,9.223558246520994
Norwich,2026-05-27 02:00:00,2026-05-27,02:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,18.299999237060547,,,2026-05-26 20:00:00,6.0,12.023557483581541
Norwich,2026-05-27 03:00:00,2026-05-27,03:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-26 21:00:00,6.0,7.850099123260498
Norwich,2026-05-27 03:00:00,2026-05-27,03:00:00,Efficacy,WindSpeed,MetOffice,6.3086286027832035,,,2026-05-26 21:00:00,6.0,1.1587277260437014
Norwich,2026-05-27 03:00:00,2026-05-27,03:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.699999809265137,,,2026-05-26 21:00:00,6.0,10.550098932525636
Norwich,2026-05-27 03:00:00,2026-05-27,03:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,17.399999618530273,,,2026-05-26 21:00:00,6.0,12.250098741790772
Norwich,2026-05-27 04:00:00,2026-05-27,04:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-26 22:00:00,6.0,10.454771313995362
Norwich,2026-05-27 04:00:00,2026-05-27,04:00:00,Efficacy,WindSpeed,MetOffice,6.356908876739502,,,2026-05-26 22:00:00,6.0,2.01168
Norwich,2026-05-27 04:00:00,2026-05-27,04:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.0,,,2026-05-26 22:00:00,6.0,9.654771123260499
Norwich,2026-05-27 04:00:00,2026-05-27,04:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.399999618530273,,,2026-05-26 22:00:00,6.0,12.054770741790772
Norwich,2026-05-27 05:00:00,2026-05-27,05:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-26 23:00:00,6.0,8.523558437255858
Norwich,2026-05-27 05:00:00,2026-05-27,05:00:00,Efficacy,WindSpeed,MetOffice,7.016740054870606,,,2026-05-26 23:00:00,6.0,0.7402983013916016
Norwich,2026-05-27 05:00:00,2026-05-27,05:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,13.800000190734863,,,2026-05-26 23:00:00,6.0,7.523558437255859
Norwich,2026-05-27 05:00:00,2026-05-27,05:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.899999618530273,,,2026-05-26 23:00:00,6.0,10.623557865051268
Norwich,2026-05-27 06:00:00,2026-05-27,06:00:00,Efficacy,WindSpeed,AccuWeather,16.700000762939453,,,2026-05-27 00:00:00,6.0,
Norwich,2026-05-27 06:00:00,2026-05-27,06:00:00,Efficacy,WindSpeed,MetOffice,7.531729643737793,,,2026-05-27 00:00:00,6.0,
Norwich,2026-05-27 06:00:00,2026-05-27,06:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.699999809265137,,,2026-05-27 00:00:00,6.0,
Norwich,2026-05-27 06:00:00,2026-05-27,06:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,18.5,,,2026-05-27 00:00:00,6.0,
Norwich,2026-05-27 07:00:00,2026-05-27,07:00:00,Efficacy,WindSpeed,AccuWeather,16.700000762939453,,,2026-05-27 01:00:00,6.0,8.492346516418456
Norwich,2026-05-27 07:00:00,2026-05-27,07:00:00,Efficacy,WindSpeed,MetOffice,8.384682301391603,,,2026-05-27 01:00:00,6.0,0.1770280548706058
Norwich,2026-05-27 07:00:00,2026-05-27,07:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,16.0,,,2026-05-27 01:00:00,6.0,7.792345753479003
Norwich,2026-05-27 07:00:00,2026-05-27,07:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,20.600000381469727,,,2026-05-27 01:00:00,6.0,12.39234613494873
Norwich,2026-05-27 08:00:00,2026-05-27,08:00:00,Efficacy,WindSpeed,AccuWeather,18.5,,,2026-05-27 02:00:00,6.0,8.843936
Norwich,2026-05-27 08:00:00,2026-05-27,08:00:00,Efficacy,WindSpeed,MetOffice,8.835298191650391,,,2026-05-27 02:00:00,6.0,-0.8207658083496092
Norwich,2026-05-27 08:00:00,2026-05-27,08:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,16.100000381469727,,,2026-05-27 02:00:00,6.0,6.443936381469726
Norwich,2026-05-27 08:00:00,2026-05-27,08:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.0,,,2026-05-27 02:00:00,6.0,12.343936
Norwich,2026-05-27 09:00:00,2026-05-27,09:00:00,Efficacy,WindSpeed,AccuWeather,20.399999618530273,,,2026-05-27 03:00:00,6.0,11.226739125488281
Norwich,2026-05-27 09:00:00,2026-05-27,09:00:00,Efficacy,WindSpeed,MetOffice,9.157167452087403,,,2026-05-27 03:00:00,6.0,-0.016093040954588744
Norwich,2026-05-27 09:00:00,2026-05-27,09:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,17.600000381469727,,,2026-05-27 03:00:00,6.0,8.426739888427734
Norwich,2026-05-27 09:00:00,2026-05-27,09:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.700000762939453,,,2026-05-27 03:00:00,6.0,13.526740269897461
Norwich,2026-05-27 10:00:00,2026-05-27,10:00:00,Efficacy,WindSpeed,AccuWeather,20.399999618530273,,,2026-05-27 04:00:00,6.0,11.870476111572264
Norwich,2026-05-27 10:00:00,2026-05-27,10:00:00,Efficacy,WindSpeed,MetOffice,9.318101698608398,,,2026-05-27 04:00:00,6.0,0.7885781916503891
Norwich,2026-05-27 10:00:00,2026-05-27,10:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,17.5,,,2026-05-27 04:00:00,6.0,8.970476493041991
Norwich,2026-05-27 10:00:00,2026-05-27,10:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.299999237060547,,,2026-05-27 04:00:00,6.0,13.770475730102538
Norwich,2026-05-27 11:00:00,2026-05-27,11:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 05:00:00,6.0,12.543936762939452
Norwich,2026-05-27 11:00:00,2026-05-27,11:00:00,Efficacy,WindSpeed,MetOffice,9.462942904174806,,,2026-05-27 05:00:00,6.0,-0.19312109582519454
Norwich,2026-05-27 11:00:00,2026-05-27,11:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,18.299999237060547,,,2026-05-27 05:00:00,6.0,8.643935237060546
Norwich,2026-05-27 11:00:00,2026-05-27,11:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.399999618530273,,,2026-05-27 05:00:00,6.0,12.743935618530273
Norwich,2026-05-27 12:00:00,2026-05-27,12:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 06:00:00,6.0,13.831412269897461
Norwich,2026-05-27 12:00:00,2026-05-27,12:00:00,Efficacy,WindSpeed,MetOffice,9.559503452087403,,,2026-05-27 06:00:00,6.0,1.1909149590454113
Norwich,2026-05-27 12:00:00,2026-05-27,12:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,18.799999237060547,,,2026-05-27 06:00:00,6.0,10.431410744018555
Norwich,2026-05-27 12:00:00,2026-05-27,12:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,23.0,,,2026-05-27 06:00:00,6.0,14.631411506958008
Norwich,2026-05-27 13:00:00,2026-05-27,13:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 06:00:00,7.0,13.187674516418456
Norwich,2026-05-27 13:00:00,2026-05-27,13:00:00,Efficacy,WindSpeed,MetOffice,9.495129753479004,,,2026-05-27 06:00:00,7.0,0.4828035069580068
Norwich,2026-05-27 13:00:00,2026-05-27,13:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,18.700000762939453,,,2026-05-27 06:00:00,7.0,9.687674516418456
Norwich,2026-05-27 13:00:00,2026-05-27,13:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,23.299999237060547,,,2026-05-27 06:00:00,7.0,14.28767299053955
Norwich,2026-05-27 14:00:00,2026-05-27,14:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 08:00:00,6.0,13.026740269897461
Norwich,2026-05-27 14:00:00,2026-05-27,14:00:00,Efficacy,WindSpeed,MetOffice,9.575596493041992,,,2026-05-27 08:00:00,6.0,0.402336
Norwich,2026-05-27 14:00:00,2026-05-27,14:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,19.200000762939453,,,2026-05-27 08:00:00,6.0,10.026740269897461
Norwich,2026-05-27 14:00:00,2026-05-27,14:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.799999237060547,,,2026-05-27 08:00:00,6.0,13.626738744018555
Norwich,2026-05-27 15:00:00,2026-05-27,15:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 09:00:00,6.0,13.831412269897461
Norwich,2026-05-27 15:00:00,2026-05-27,15:00:00,Efficacy,WindSpeed,MetOffice,9.33419550695801,,,2026-05-27 09:00:00,6.0,0.9656070139160171
Norwich,2026-05-27 15:00:00,2026-05-27,15:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,17.899999618530273,,,2026-05-27 09:00:00,6.0,9.531411125488281
Norwich,2026-05-27 15:00:00,2026-05-27,15:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.100000381469727,,,2026-05-27 09:00:00,6.0,13.731411888427735
Norwich,2026-05-27 16:00:00,2026-05-27,16:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 10:00:00,6.0,13.187674516418456
Norwich,2026-05-27 16:00:00,2026-05-27,16:00:00,Efficacy,WindSpeed,MetOffice,8.93185950695801,,,2026-05-27 10:00:00,6.0,-0.08046673956298811
Norwich,2026-05-27 16:00:00,2026-05-27,16:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,17.700000762939453,,,2026-05-27 10:00:00,6.0,8.687674516418456
Norwich,2026-05-27 16:00:00,2026-05-27,16:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,21.700000762939453,,,2026-05-27 10:00:00,6.0,12.687674516418456
Norwich,2026-05-27 17:00:00,2026-05-27,17:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-27 11:00:00,6.0,13.187674516418456
Norwich,2026-05-27 17:00:00,2026-05-27,17:00:00,Efficacy,WindSpeed,MetOffice,8.642177095825195,,,2026-05-27 11:00:00,6.0,-0.3701491506958021
Norwich,2026-05-27 17:00:00,2026-05-27,17:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,16.899999618530273,,,2026-05-27 11:00:00,6.0,7.887673372009276
Norwich,2026-05-27 17:00:00,2026-05-27,17:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,21.799999237060547,,,2026-05-27 11:00:00,6.0,12.78767299053955
Norwich,2026-05-27 18:00:00,2026-05-27,18:00:00,Efficacy,WindSpeed,AccuWeather,20.399999618530273,,,2026-05-27 12:00:00,6.0,12.997017372009278
Norwich,2026-05-27 18:00:00,2026-05-27,18:00:00,Efficacy,WindSpeed,MetOffice,8.46514980834961,,,2026-05-27 12:00:00,6.0,1.0621675618286135
Norwich,2026-05-27 18:00:00,2026-05-27,18:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,16.0,,,2026-05-27 12:00:00,6.0,8.597017753479005
Norwich,2026-05-27 18:00:00,2026-05-27,18:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,19.600000381469727,,,2026-05-27 12:00:00,6.0,12.197018134948731
Norwich,2026-05-27 19:00:00,2026-05-27,19:00:00,Efficacy,WindSpeed,AccuWeather,20.399999618530273,,,2026-05-27 13:00:00,6.0,12.353279618530273
Norwich,2026-05-27 19:00:00,2026-05-27,19:00:00,Efficacy,WindSpeed,MetOffice,7.885785753479005,,,2026-05-27 13:00:00,6.0,-0.16093424652099575
Norwich,2026-05-27 19:00:00,2026-05-27,19:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.199999809265137,,,2026-05-27 13:00:00,6.0,7.153279809265136
Norwich,2026-05-27 19:00:00,2026-05-27,19:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,17.600000381469727,,,2026-05-27 13:00:00,6.0,9.553280381469726
Norwich,2026-05-27 20:00:00,2026-05-27,20:00:00,Efficacy,WindSpeed,AccuWeather,18.5,,,2026-05-27 14:00:00,6.0,12.223558246520994
Norwich,2026-05-27 20:00:00,2026-05-27,20:00:00,Efficacy,WindSpeed,MetOffice,7.515636602783204,,,2026-05-27 14:00:00,6.0,1.2391948493041989
Norwich,2026-05-27 20:00:00,2026-05-27,20:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.399999618530273,,,2026-05-27 14:00:00,6.0,8.123557865051268
Norwich,2026-05-27 20:00:00,2026-05-27,20:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.899999618530273,,,2026-05-27 14:00:00,6.0,10.623557865051268
Norwich,2026-05-27 21:00:00,2026-05-27,21:00:00,Efficacy,WindSpeed,AccuWeather,16.700000762939453,,,2026-05-27 15:00:00,6.0,11.871968762939453
Norwich,2026-05-27 21:00:00,2026-05-27,21:00:00,Efficacy,WindSpeed,MetOffice,7.6443840000000005,,,2026-05-27 15:00:00,6.0,2.816352
Norwich,2026-05-27 21:00:00,2026-05-27,21:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.5,,,2026-05-27 15:00:00,6.0,9.671968
Norwich,2026-05-27 21:00:00,2026-05-27,21:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.600000381469727,,,2026-05-27 15:00:00,6.0,11.771968381469726
Norwich,2026-05-27 22:00:00,2026-05-27,22:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-27 16:00:00,6.0,9.650099313995362
Norwich,2026-05-27 22:00:00,2026-05-27,22:00:00,Efficacy,WindSpeed,MetOffice,7.757038356262208,,,2026-05-27 16:00:00,6.0,2.607137479522706
Norwich,2026-05-27 22:00:00,2026-05-27,22:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.5,,,2026-05-27 16:00:00,6.0,9.350099123260499
Norwich,2026-05-27 22:00:00,2026-05-27,22:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.0,,,2026-05-27 16:00:00,6.0,10.850099123260499
Norwich,2026-05-27 23:00:00,2026-05-27,23:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 17:00:00,6.0,8.4938368767395
Norwich,2026-05-27 23:00:00,2026-05-27,23:00:00,Efficacy,WindSpeed,MetOffice,7.065019945129395,,,2026-05-27 17:00:00,6.0,2.558856821868896
Norwich,2026-05-27 23:00:00,2026-05-27,23:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.300000190734863,,,2026-05-27 17:00:00,6.0,9.793837067474364
Norwich,2026-05-27 23:00:00,2026-05-27,23:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,15.899999618530273,,,2026-05-27 17:00:00,6.0,11.393836495269774
Norwich,2026-05-28 00:00:00,2026-05-28,00:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 18:00:00,6.0,7.367296
Norwich,2026-05-28 00:00:00,2026-05-28,00:00:00,Efficacy,WindSpeed,MetOffice,6.533936547912598,,,2026-05-27 18:00:00,6.0,0.9012325479125973
Norwich,2026-05-28 00:00:00,2026-05-28,00:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,13.699999809265137,,,2026-05-27 18:00:00,6.0,8.067295809265136
Norwich,2026-05-28 00:00:00,2026-05-28,00:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,15.899999618530273,,,2026-05-27 18:00:00,6.0,10.267295618530273
Norwich,2026-05-28 01:00:00,2026-05-28,01:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 19:00:00,6.0,7.206361753479004
Norwich,2026-05-28 01:00:00,2026-05-28,01:00:00,Efficacy,WindSpeed,MetOffice,6.533936547912598,,,2026-05-27 19:00:00,6.0,0.7402983013916016
Norwich,2026-05-28 01:00:00,2026-05-28,01:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.199999809265137,,,2026-05-27 19:00:00,6.0,9.406361562744141
Norwich,2026-05-28 01:00:00,2026-05-28,01:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,15.800000190734863,,,2026-05-27 19:00:00,6.0,10.006361944213868
Norwich,2026-05-28 02:00:00,2026-05-28,02:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 20:00:00,6.0,6.562624
Norwich,2026-05-28 02:00:00,2026-05-28,02:00:00,Efficacy,WindSpeed,MetOffice,6.292535178131104,,,2026-05-27 20:00:00,6.0,-0.1448408218688968
Norwich,2026-05-28 02:00:00,2026-05-28,02:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,13.100000381469727,,,2026-05-27 20:00:00,6.0,6.662624381469726
Norwich,2026-05-28 02:00:00,2026-05-28,02:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,17.0,,,2026-05-27 20:00:00,6.0,10.562624
Norwich,2026-05-28 03:00:00,2026-05-28,03:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 21:00:00,6.0,6.723558246520995
Norwich,2026-05-28 03:00:00,2026-05-28,03:00:00,Efficacy,WindSpeed,MetOffice,6.405189150695802,,,2026-05-27 21:00:00,6.0,0.12874739721679695
Norwich,2026-05-28 03:00:00,2026-05-28,03:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,13.399999618530273,,,2026-05-27 21:00:00,6.0,7.123557865051269
Norwich,2026-05-28 03:00:00,2026-05-28,03:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.399999618530273,,,2026-05-27 21:00:00,6.0,10.123557865051268
Norwich,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 22:00:00,6.0,7.045427123260498
Norwich,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,WindSpeed,MetOffice,6.260348328826905,,,2026-05-27 22:00:00,6.0,0.30577545208740275
Norwich,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.5,,,2026-05-27 22:00:00,6.0,8.545427123260499
Norwich,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,16.600000381469727,,,2026-05-27 22:00:00,6.0,10.645427504730225
Norwich,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,WindSpeed,AccuWeather,13.0,,,2026-05-27 23:00:00,6.0,7.045427123260498
Norwich,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,WindSpeed,MetOffice,6.195974246520996,,,2026-05-27 23:00:00,6.0,0.24140136978149407
Norwich,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,13.699999809265137,,,2026-05-27 23:00:00,6.0,7.745426932525635
Norwich,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,17.299999237060547,,,2026-05-27 23:00:00,6.0,11.345426360321046
Norwich,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-28 00:00:00,6.0,7.075148683776855
Norwich,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,WindSpeed,MetOffice,6.566123397216797,,,2026-05-28 00:00:00,6.0,-1.1587281097412108
Norwich,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,14.199999809265137,,,2026-05-28 00:00:00,6.0,6.475148302307129
Norwich,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,19.899999618530273,,,2026-05-28 00:00:00,6.0,12.175148111572266
Norwich,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,WindSpeed,AccuWeather,16.700000762939453,,,2026-05-28 01:00:00,6.0,8.814215009460447
Norwich,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,WindSpeed,MetOffice,6.952366356262208,,,2026-05-28 01:00:00,6.0,-0.933419397216797
Norwich,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,15.199999809265137,,,2026-05-28 01:00:00,6.0,7.314214055786132
Norwich,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,22.299999237060547,,,2026-05-28 01:00:00,6.0,14.414213483581541
Norwich,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,WindSpeed,AccuWeather,18.5,,,2026-05-28 02:00:00,6.0,9.326739506958008
Norwich,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,WindSpeed,MetOffice,8.368588493041992,,,2026-05-28 02:00:00,6.0,-0.804672
Norwich,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,16.0,,,2026-05-28 02:00:00,6.0,6.826739506958008
Norwich,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,23.299999237060547,,,2026-05-28 02:00:00,6.0,14.126738744018555
Norwich,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,WindSpeed,AccuWeather,20.399999618530273,,,2026-05-28 03:00:00,6.0,11.226739125488281
Norwich,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,WindSpeed,MetOffice,8.803111342346192,,,2026-05-28 03:00:00,6.0,-0.37014915069580034
Norwich,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,17.600000381469727,,,2026-05-28 03:00:00,6.0,8.426739888427734
Norwich,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,24.0,,,2026-05-28 03:00:00,6.0,14.826739506958008
Norwich,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-28 04:00:00,6.0,11.739264762939452
Norwich,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,WindSpeed,MetOffice,9.977932493041992,,,2026-05-28 04:00:00,6.0,-0.48280350695800855
Norwich,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,WindSpeed,OpenMeteo-ECMWF,18.799999237060547,,,2026-05-28 04:00:00,6.0,8.339263237060546
Norwich,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,WindSpeed,OpenMeteo-GFSHRRR,24.0,,,2026-05-28 04:00:00,6.0,13.539264
Norwich,2026-05-28 11:00:00,2026-05-28,11:00:00,Efficacy,WindSpeed,AccuWeather,22.200000762939453,,,2026-05-28 05:00:00,6.0,10.773658516418456
